,img_name,total_objects,total_area
349,ImgROI_1314_Tile_00_Date_20240603.tif,8,2787
350,ImgROI_1315_Tile_00_Date_20240603.tif,10,618100
351,ImgROI_1316_Tile_00_Date_20240603.tif,14,1760
352,ImgROI_1317_Tile_00_Date_20240603.tif,0,0
353,ImgROI_1318_Tile_00_Date_20240603.tif,0,0
354,ImgROI_1319_Tile_00_Date_20240603.tif,33,530280
355,ImgROI_131_Tile_00_Date_20240603.tif,116,342920
356,ImgROI_1320_Tile_00_Date_20240603.tif,0,0
357,ImgROI_1321_Tile_00_Date_20240603.tif,92,253852
358,ImgROI_1322_Tile_00_Date_20240603.tif,69,98174
359,ImgROI_1323_Tile_00_Date_20240603.tif,58,129954
360,ImgROI_1324_Tile_00_Date_20240603.tif,26,61394
361,ImgROI_1325_Tile_00_Date_20240603.tif,184,88908
362,ImgROI_1326_Tile_00_Date_20240603.tif,48,23743
363,ImgROI_1327_Tile_00_Date_20240603.tif,30,17525
364,ImgROI_1328_Tile_00_Date_20240603.tif,287,520518
365,ImgROI_1329_Tile_00_Date_20240603.tif,131,250737
366,ImgROI_132_Tile_00_Date_20240603.tif,130,106198
367,ImgROI_1330_Tile_00_Date_20240603.tif,7,1545
368,ImgROI_1331_Tile_00_Date_20240603.tif,65,98403
369,ImgROI_1332_Tile_00_Date_20240603.tif,59,307705
370,ImgROI_1333_Tile_00_Date_20240603.tif,5,817
371,ImgROI_1334_Tile_00_Date_20240603.tif,73,298897
372,ImgROI_1335_Tile_00_Date_20240603.tif,42,138485
373,ImgROI_1336_Tile_00_Date_20240603.tif,1,136
374,ImgROI_1337_Tile_00_Date_20240603.tif,95,276598
375,ImgROI_1338_Tile_00_Date_20240603.tif,179,339721
376,ImgROI_1339_Tile_00_Date_20240603.tif,200,345595
377,ImgROI_133_Tile_00_Date_20240603.tif,126,55499
378,ImgROI_1340_Tile_00_Date_20240603.tif,7,4355
379,ImgROI_1341_Tile_00_Date_20240603.tif,30,163984
380,ImgROI_1342_Tile_00_Date_20240603.tif,104,353008
381,ImgROI_1343_Tile_00_Date_20240603.tif,73,364314
382,ImgROI_1344_Tile_00_Date_20240603.tif,20,8223
383,ImgROI_1345_Tile_00_Date_20240603.tif,50,42930
384,ImgROI_1346_Tile_00_Date_20240603.tif,32,368267
385,ImgROI_1347_Tile_00_Date_20240603.tif,3,2133
386,ImgROI_1348_Tile_00_Date_20240603.tif,13,11037
387,ImgROI_1349_Tile_00_Date_20240603.tif,6,353435
388,ImgROI_134_Tile_00_Date_20240603.tif,18,14541
389,ImgROI_1350_Tile_00_Date_20240603.tif,75,321296
390,ImgROI_1351_Tile_00_Date_20240603.tif,13,10565
391,ImgROI_1352_Tile_00_Date_20240603.tif,147,323989
392,ImgROI_1353_Tile_00_Date_20240603.tif,123,334285
393,ImgROI_1354_Tile_00_Date_20240603.tif,52,17202
394,ImgROI_1355_Tile_00_Date_20240603.tif,57,371045
395,ImgROI_1356_Tile_00_Date_20240603.tif,69,306760
