,img_name,total_objects,total_area
181,ImgROI_1163_Tile_00_Date_20240603.tif,225,30540
182,ImgROI_1164_Tile_00_Date_20240603.tif,21,8643
183,ImgROI_1165_Tile_00_Date_20240603.tif,53,329285
184,ImgROI_1166_Tile_00_Date_20240603.tif,15,13195
185,ImgROI_1167_Tile_00_Date_20240603.tif,71,101743
186,ImgROI_1168_Tile_00_Date_20240603.tif,66,33102
187,ImgROI_1169_Tile_00_Date_20240603.tif,128,46435
188,ImgROI_116_Tile_00_Date_20240603.tif,20,1121
189,ImgROI_1170_Tile_00_Date_20240603.tif,0,0
190,ImgROI_1171_Tile_00_Date_20240603.tif,68,305648
191,ImgROI_1172_Tile_00_Date_20240603.tif,104,86319
192,ImgROI_1173_Tile_00_Date_20240603.tif,53,19595
193,ImgROI_1174_Tile_00_Date_20240603.tif,85,262316
194,ImgROI_1175_Tile_00_Date_20240603.tif,244,85744
195,ImgROI_1176_Tile_00_Date_20240603.tif,50,41055
196,ImgROI_1177_Tile_00_Date_20240603.tif,202,77071
197,ImgROI_1178_Tile_00_Date_20240603.tif,79,417402
198,ImgROI_1179_Tile_00_Date_20240603.tif,136,60286
199,ImgROI_117_Tile_00_Date_20240603.tif,11,14815
200,ImgROI_1180_Tile_00_Date_20240603.tif,388,466382
201,ImgROI_1181_Tile_00_Date_20240603.tif,302,156362
202,ImgROI_1182_Tile_00_Date_20240603.tif,0,0
203,ImgROI_1183_Tile_00_Date_20240603.tif,412,448133
204,ImgROI_1184_Tile_00_Date_20240603.tif,69,30113
205,ImgROI_1185_Tile_00_Date_20240603.tif,596,470414
206,ImgROI_1186_Tile_00_Date_20240603.tif,519,476999
207,ImgROI_1187_Tile_00_Date_20240603.tif,396,156211
208,ImgROI_1188_Tile_00_Date_20240603.tif,19,2580
209,ImgROI_1189_Tile_00_Date_20240603.tif,99,37706
210,ImgROI_118_Tile_00_Date_20240603.tif,0,0
211,ImgROI_1190_Tile_00_Date_20240603.tif,11,13771
212,ImgROI_1191_Tile_00_Date_20240603.tif,15,262619
213,ImgROI_1192_Tile_00_Date_20240603.tif,17,5600
214,ImgROI_1193_Tile_00_Date_20240603.tif,3,861
215,ImgROI_1194_Tile_00_Date_20240603.tif,15,264880
216,ImgROI_1195_Tile_00_Date_20240603.tif,40,366397
217,ImgROI_1196_Tile_00_Date_20240603.tif,0,0
218,ImgROI_1197_Tile_00_Date_20240603.tif,47,10440
219,ImgROI_1198_Tile_00_Date_20240603.tif,35,9976
220,ImgROI_1199_Tile_00_Date_20240603.tif,101,288981
221,ImgROI_119_Tile_00_Date_20240603.tif,32,2584
222,ImgROI_11_Tile_00_Date_20240603.tif,111,114295
223,ImgROI_1200_Tile_00_Date_20240603.tif,35,107555
224,ImgROI_1201_Tile_00_Date_20240603.tif,72,421030
225,ImgROI_1202_Tile_00_Date_20240603.tif,17,22749
226,ImgROI_1203_Tile_00_Date_20240603.tif,46,240361
227,ImgROI_1204_Tile_00_Date_20240603.tif,80,64089
228,ImgROI_1205_Tile_00_Date_20240603.tif,113,376301
229,ImgROI_1206_Tile_00_Date_20240603.tif,103,512536
230,ImgROI_1207_Tile_00_Date_20240603.tif,89,157272
231,ImgROI_1208_Tile_00_Date_20240603.tif,31,24953
232,ImgROI_1209_Tile_00_Date_20240603.tif,33,5877
233,ImgROI_120_Tile_00_Date_20240603.tif,86,86551
234,ImgROI_1210_Tile_00_Date_20240603.tif,143,140258
235,ImgROI_1211_Tile_00_Date_20240603.tif,119,158862
236,ImgROI_1212_Tile_00_Date_20240603.tif,186,247126
237,ImgROI_1213_Tile_00_Date_20240603.tif,107,128665
238,ImgROI_1214_Tile_00_Date_20240603.tif,2,2818
239,ImgROI_1215_Tile_00_Date_20240603.tif,25,343592
240,ImgROI_1216_Tile_00_Date_20240603.tif,3,1448
241,ImgROI_1217_Tile_00_Date_20240603.tif,12,9227
242,ImgROI_1218_Tile_00_Date_20240603.tif,8,4715
243,ImgROI_1219_Tile_00_Date_20240603.tif,47,114850
244,ImgROI_121_Tile_00_Date_20240603.tif,7,367559
245,ImgROI_1220_Tile_00_Date_20240603.tif,136,329972
246,ImgROI_1221_Tile_00_Date_20240603.tif,98,107180
247,ImgROI_1222_Tile_00_Date_20240603.tif,15,6072
248,ImgROI_1223_Tile_00_Date_20240603.tif,123,131606
249,ImgROI_1224_Tile_00_Date_20240603.tif,103,126744
250,ImgROI_1225_Tile_00_Date_20240603.tif,2,1068
251,ImgROI_1226_Tile_00_Date_20240603.tif,9,6560
252,ImgROI_1227_Tile_00_Date_20240603.tif,99,354737
253,ImgROI_1228_Tile_00_Date_20240603.tif,47,326159
254,ImgROI_1229_Tile_00_Date_20240603.tif,52,40593
255,ImgROI_122_Tile_00_Date_20240603.tif,15,5578
256,ImgROI_1230_Tile_00_Date_20240603.tif,184,361442
257,ImgROI_1231_Tile_00_Date_20240603.tif,34,12277
258,ImgROI_1232_Tile_00_Date_20240603.tif,66,31746
259,ImgROI_1233_Tile_00_Date_20240603.tif,14,7255
260,ImgROI_1234_Tile_00_Date_20240603.tif,137,152650
261,ImgROI_1235_Tile_00_Date_20240603.tif,192,401402
262,ImgROI_1236_Tile_00_Date_20240603.tif,206,478966
263,ImgROI_1237_Tile_00_Date_20240603.tif,57,55545
264,ImgROI_1238_Tile_00_Date_20240603.tif,31,13387
265,ImgROI_1239_Tile_00_Date_20240603.tif,0,0
266,ImgROI_123_Tile_00_Date_20240603.tif,31,1168
267,ImgROI_1240_Tile_00_Date_20240603.tif,299,151566
268,ImgROI_1241_Tile_00_Date_20240603.tif,66,134021
269,ImgROI_1242_Tile_00_Date_20240603.tif,141,146986
270,ImgROI_1243_Tile_00_Date_20240603.tif,8,41049
271,ImgROI_1244_Tile_00_Date_20240603.tif,76,71393
272,ImgROI_1245_Tile_00_Date_20240603.tif,15,338219
273,ImgROI_1246_Tile_00_Date_20240603.tif,23,60797
274,ImgROI_1247_Tile_00_Date_20240603.tif,1,9336
275,ImgROI_1248_Tile_00_Date_20240603.tif,31,8159
276,ImgROI_1249_Tile_00_Date_20240603.tif,17,162033
277,ImgROI_124_Tile_00_Date_20240603.tif,0,0
278,ImgROI_1250_Tile_00_Date_20240603.tif,177,61997
279,ImgROI_1251_Tile_00_Date_20240603.tif,161,412864
280,ImgROI_1252_Tile_00_Date_20240603.tif,4,1301
281,ImgROI_1253_Tile_00_Date_20240603.tif,44,98017
282,ImgROI_1254_Tile_00_Date_20240603.tif,127,287808
283,ImgROI_1255_Tile_00_Date_20240603.tif,321,106771
284,ImgROI_1256_Tile_00_Date_20240603.tif,15,2189
285,ImgROI_1257_Tile_00_Date_20240603.tif,257,178746
286,ImgROI_1258_Tile_00_Date_20240603.tif,27,92142
287,ImgROI_1259_Tile_00_Date_20240603.tif,88,84110
288,ImgROI_125_Tile_00_Date_20240603.tif,216,383694
289,ImgROI_1260_Tile_00_Date_20240603.tif,232,52864
290,ImgROI_1261_Tile_00_Date_20240603.tif,137,361783
291,ImgROI_1262_Tile_00_Date_20240603.tif,125,31033
292,ImgROI_1263_Tile_00_Date_20240603.tif,403,131260
293,ImgROI_1264_Tile_00_Date_20240603.tif,124,35731
294,ImgROI_1265_Tile_00_Date_20240603.tif,105,392279
295,ImgROI_1266_Tile_00_Date_20240603.tif,161,47114
296,ImgROI_1267_Tile_00_Date_20240603.tif,101,31921
297,ImgROI_1268_Tile_00_Date_20240603.tif,133,51104
298,ImgROI_1269_Tile_00_Date_20240603.tif,221,147792
299,ImgROI_126_Tile_00_Date_20240603.tif,48,90143
300,ImgROI_1270_Tile_00_Date_20240603.tif,178,149025
301,ImgROI_1271_Tile_00_Date_20240603.tif,4,2814
302,ImgROI_1272_Tile_00_Date_20240603.tif,273,493011
303,ImgROI_1273_Tile_00_Date_20240603.tif,254,475357
304,ImgROI_1274_Tile_00_Date_20240603.tif,42,28989
305,ImgROI_1275_Tile_00_Date_20240603.tif,159,89609
306,ImgROI_1276_Tile_00_Date_20240603.tif,423,284044
307,ImgROI_1277_Tile_00_Date_20240603.tif,182,116840
308,ImgROI_1278_Tile_00_Date_20240603.tif,4,172
309,ImgROI_1279_Tile_00_Date_20240603.tif,296,235876
310,ImgROI_127_Tile_00_Date_20240603.tif,25,310556
311,ImgROI_1280_Tile_00_Date_20240603.tif,394,243895
312,ImgROI_1281_Tile_00_Date_20240603.tif,191,80663
313,ImgROI_1282_Tile_00_Date_20240603.tif,23,36753
314,ImgROI_1283_Tile_00_Date_20240603.tif,380,214736
315,ImgROI_1284_Tile_00_Date_20240603.tif,494,511518
316,ImgROI_1285_Tile_00_Date_20240603.tif,32,344053
317,ImgROI_1286_Tile_00_Date_20240603.tif,3,817
318,ImgROI_1287_Tile_00_Date_20240603.tif,22,12600
319,ImgROI_1288_Tile_00_Date_20240603.tif,1,274
320,ImgROI_1289_Tile_00_Date_20240603.tif,16,14520
321,ImgROI_128_Tile_00_Date_20240603.tif,20,125395
322,ImgROI_1290_Tile_00_Date_20240603.tif,44,530041
323,ImgROI_1291_Tile_00_Date_20240603.tif,40,20437
324,ImgROI_1292_Tile_00_Date_20240603.tif,29,16323
325,ImgROI_1293_Tile_00_Date_20240603.tif,18,14653
326,ImgROI_1294_Tile_00_Date_20240603.tif,33,112435
327,ImgROI_1295_Tile_00_Date_20240603.tif,28,273271
328,ImgROI_1296_Tile_00_Date_20240603.tif,48,290526
329,ImgROI_1297_Tile_00_Date_20240603.tif,7,4013
